id,houzui,date,time,evlo,evla,stlo,stla,dist,depmax,mag,az,baz,sn,深度,震级类型,震级大小,节面I,,,节面II,,,P轴,,T轴,,B轴,,矩心深度,矩震级,方法
X1.53023.01.BHZ,25to20,2012-09-07,05:12:56.91,104.077,27.5777,99.1532,26.7373,496.758,167.269,4.7,260.321,78.0847,3.88447,14,MS,4.4,100,85,168,191,78,5,146,5,55,12,258,77,,,CAP
X1.53005.01.BHZ,25to20,2012-09-07,05:12:56.92,104.077,27.5777,98.9073,28.0673,512.136,129.978,4.7,277.277,94.8761,3.89115,14,MS,4.4,100,85,168,191,78,5,146,5,55,12,258,77,,,CAP
X1.53004.01.BHZ,25to20,2012-09-07,05:12:56.91,104.077,27.5777,98.9106,28.4908,517.912,127.308,4.7,282.467,100.05,3.89892,14,MS,4.4,100,85,168,191,78,5,146,5,55,12,258,77,,,CAP
X1.53002.01.BHZ,25to20,2012-09-07,05:12:56.92,104.077,27.5777,99.0228,28.9519,518.686,93.2766,4.7,288.253,105.871,4.01113,14,MS,4.4,100,85,168,191,78,5,146,5,55,12,258,77,,,CAP
X1.53020.01.BHZ,25to20,2012-09-07,05:12:56.91,104.077,27.5777,98.8689,27.0278,519.049,97.453,4.7,264.452,82.0747,3.93357,14,MS,4.4,100,85,168,191,78,5,146,5,55,12,258,77,,,CAP
X1.53021.01.BHZ,25to20,2012-09-07,05:12:56.92,104.077,27.5777,98.8986,26.6923,522.575,168.455,4.7,260.363,78.0122,3.96437,14,MS,4.4,100,85,168,191,78,5,146,5,55,12,258,77,,,CAP
X1.53027.01.BHZ,25to20,2012-09-07,05:12:56.91,104.077,27.5777,98.8863,26.3578,532.693,116.368,4.7,256.483,74.1407,3.46318,14,MS,4.4,100,85,168,191,78,5,146,5,55,12,258,77,,,CAP
X1.53017.01.BHZ,25to20,2012-09-07,05:12:56.91,104.077,27.5777,98.6083,28.0225,541.066,122.809,4.7,276.492,93.9532,3.6812,14,MS,4.4,100,85,168,191,78,5,146,5,55,12,258,77,,,CAP
X1.53003.01.BHZ,25to20,2012-09-07,05:12:56.92,104.077,27.5777,98.685,28.7346,544.804,135.31,4.7,284.866,102.334,3.59221,14,MS,4.4,100,85,168,191,78,5,146,5,55,12,258,77,,,CAP
X1.53028.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,99.1301,26.2006,170.079,1046.7,4.6,354.888,174.823,3.69904,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53032.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,99.43,26.204,170.424,996.014,4.6,4.99009,185.053,4.305,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53031.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.252,26.1294,188.72,683.209,4.6,30.9479,211.362,4.26432,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53027.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,98.8863,26.3578,190.991,578.975,4.6,348.072,167.903,4.1686,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53025.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,99.4184,26.4633,198.974,828.784,4.6,3.92941,183.988,4.30277,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53030.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,100.17,26.36,207.273,548.062,4.6,25.33,205.711,4.20803,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53059.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.596,26.2944,223.128,404.516,4.6,36.0396,216.602,4.08474,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53021.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,98.8986,26.6923,227.15,364.891,4.6,350.335,170.169,4.12374,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53023.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,99.1532,26.7373,229.221,488.451,4.6,356.802,176.747,4.05097,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53058.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,100.493,26.5426,240.352,447.207,4.6,30.154,210.675,4.06436,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53022.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,99.3807,26.8658,243.298,638.196,4.6,2.31808,182.361,4.29474,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53057.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.48,26.7524,260.023,348.242,4.6,27.2995,207.817,3.63679,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53060.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,101.028,26.4411,263.115,467.008,4.6,41.4657,222.215,4.1012,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53020.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,98.8689,27.0278,264.304,374.284,4.6,351.081,170.902,3.77379,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53144.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,101.19,26.3549,267.533,571.054,4.6,45.4047,226.222,4.2284,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53015.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,99.172,27.097,268.938,469.751,4.6,357.681,177.633,4.30251,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53146.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,101.654,26.0612,284.087,717.409,4.6,56.6866,237.698,4.13688,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53012.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.024,27.247,294.858,514.477,4.6,14.4434,194.767,4.18151,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53052.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,100.398,27.1527,296.762,471.916,4.6,21.9,202.385,4.20602,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53014.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,99.087,27.364,298.935,447.25,4.6,356.304,176.219,4.04826,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53019.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,98.8433,27.377,302.934,347.773,4.6,351.766,171.574,3.86761,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53056.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.999,26.9939,309.572,320.338,4.6,33.4217,214.166,4.07813,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53011.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.064,27.4978,322.755,449.238,4.6,13.8641,194.206,3.89512,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53051.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.411,27.4246,325.276,359.941,4.6,20.0887,200.582,4.27049,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53016.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,99.4114,27.6054,325.307,522.848,4.6,2.25682,182.314,4.24386,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53055.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,100.842,27.2945,329.923,405.41,4.6,27.9278,208.608,3.94152,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53013.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,99.0588,27.6911,335.286,378.4,4.6,356.238,176.14,3.93043,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51058.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,101.483,27.133,350.72,160.787,4.6,38.4946,219.451,3.79744,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53010.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.207,27.7992,358.641,466.498,4.6,14.7373,195.144,4.38307,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53053.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.64,27.7747,369.622,258.093,4.6,21.2483,201.845,4.22661,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53155.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,102.571,26.1744,370.439,808.698,4.6,62.5983,244.003,4.27438,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53008.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,99.4916,28.0261,372.259,472.908,4.6,3.18066,183.273,4.34987,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51054.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.732,27.8002,375.69,284.673,4.6,22.3706,203.008,4.32309,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53017.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,98.6083,28.0225,377.304,262.986,4.6,349.885,169.587,3.85289,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53005.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,98.9073,28.0673,378.085,394.199,4.6,354.41,174.245,4.06604,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51059.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,101.877,27.2117,383.105,256.752,4.6,42.1748,223.305,3.60701,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53009.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,99.7434,28.1529,388.461,470.247,4.6,6.70878,186.913,4.40777,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53006.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,99.293,28.249,396.373,204.524,4.6,0.160401,180.165,3.99009,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51057.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,101.468,27.7561,405.581,340.294,4.6,32.1143,213.075,3.96825,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51052.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,99.255,28.4178,415.088,374.542,4.6,359.639,179.627,3.94446,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51055.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,100.85,28.1583,416.766,337.109,4.6,21.6989,202.393,3.5463,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53004.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,98.9106,28.4908,424.78,424.244,4.6,355.089,174.924,3.94605,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51056.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,101.934,27.7508,432.02,404.44,4.6,37.2751,218.441,4.29574,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53007.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,99.6839,28.5757,434.428,321.777,4.6,5.20127,185.381,4.02008,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53003.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,98.685,28.7346,454.086,610.562,4.6,352.618,172.351,4.10948,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51053.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,100.859,28.5401,456.497,373.73,4.6,19.7814,200.484,3.7414,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51046.01.BHZ,25to20,2012-09-11,03:20:27.95,99.2817,24.6715,99.2872,28.8089,458.425,458.219,4.6,0.0671782,180.07,4.23376,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51051.02.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,101.637,28.3048,465.99,267.224,4.6,29.7384,210.784,4.10223,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53002.01.BHZ,25to20,2012-09-11,03:20:27.96,99.2817,24.6715,99.0228,28.9519,474.971,214.193,4.6,356.951,176.835,4.03173,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53028.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,99.1301,26.2006,171.793,1054.25,4.9,357.799,177.771,3.72635,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53032.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,99.43,26.204,173.643,996.158,4.9,7.73838,187.838,4.30965,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53027.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,98.8863,26.3578,191.629,578.763,4.9,350.712,170.579,4.15149,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53031.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.252,26.1294,195.222,682.994,4.9,32.7511,213.201,4.26318,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53025.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,99.4184,26.4633,202.009,829.166,4.9,6.30174,186.397,4.29602,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53030.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,100.17,26.36,213.141,548.738,4.9,27.1387,207.556,4.19827,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53021.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,98.8986,26.6923,228.106,364.81,4.9,352.54,172.412,4.12054,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53059.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.596,26.2944,230.13,404.128,4.9,37.416,218.015,4.0852,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53023.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,99.1532,26.7373,231.169,488.39,4.9,358.942,178.923,4.051,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53022.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,99.3807,26.8658,246.064,639.132,4.9,4.27671,184.357,4.29582,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53058.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,100.493,26.5426,246.748,446.737,4.9,31.5933,212.151,4.05024,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53020.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,98.8689,27.0278,265.351,375.104,4.9,352.969,172.827,3.78286,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53057.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.48,26.7524,266.096,348.082,4.9,28.6973,209.251,3.63539,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53060.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,101.028,26.4411,270.599,466.417,4.9,42.4866,223.272,4.10337,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53015.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,99.172,27.097,270.995,469.871,4.9,359.494,179.484,4.2978,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53144.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,101.19,26.3549,275.333,570.189,4.9,46.2986,227.153,4.23934,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53146.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,101.654,26.0612,292.588,717.388,4.9,57.2116,238.259,4.1359,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53012.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.024,27.247,299.318,516.342,4.9,15.905,196.265,4.16578,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53014.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,99.087,27.364,300.768,447.311,4.9,357.942,177.895,4.04482,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53052.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,100.398,27.1527,302.184,472.365,4.9,23.2276,203.75,4.18347,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53019.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,98.8433,27.377,304.068,347.834,4.9,353.406,173.252,3.87156,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53056.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.999,26.9939,316.295,320.777,4.9,34.4692,215.25,4.06148,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53011.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.064,27.4978,327.128,449.692,4.9,15.2059,195.585,3.89307,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53016.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,99.4114,27.6054,328.027,523.036,4.9,3.71693,183.811,4.23733,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53051.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.411,27.4246,330.464,360.512,4.9,21.328,201.859,4.27396,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53055.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,100.842,27.2945,336.05,405.454,4.9,29.0156,209.733,3.94066,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53013.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,99.0588,27.6911,337.096,378.192,4.9,357.696,177.636,3.92872,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51058.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,101.483,27.133,357.929,160.273,4.9,39.3179,220.311,3.8453,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53010.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.207,27.7992,363.123,466.679,4.9,15.9318,196.376,4.37294,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53053.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.64,27.7747,374.946,258.004,4.9,22.3201,202.955,4.21303,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53008.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,99.4916,28.0261,375.101,473.119,4.9,4.44609,184.577,4.34315,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53017.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,98.6083,28.0225,378.12,262.932,4.9,351.201,170.941,3.84489,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53155.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,102.571,26.1744,379.181,808.781,4.9,62.8608,244.302,4.27182,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53005.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,98.9073,28.0673,379.602,394.175,4.9,355.708,175.581,4.06708,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51054.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.732,27.8002,381.152,284.625,4.9,23.4086,204.084,4.32905,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51059.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,101.877,27.2117,390.635,256.813,4.9,42.857,224.024,3.62663,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53009.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,99.7434,28.1529,391.814,470.384,4.9,7.89153,188.134,4.38821,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53006.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,99.293,28.249,398.76,204.227,4.9,1.3675,181.41,3.9212,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51057.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,101.468,27.7561,412.154,340.598,4.9,32.9303,213.928,3.98436,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51052.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,99.255,28.4178,417.391,374.485,4.9,0.792848,180.819,3.94535,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51055.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,100.85,28.1583,422.139,337.511,4.9,22.6409,203.373,3.5584,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53004.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,98.9106,28.4908,426.389,424.333,4.9,356.238,176.111,3.9467,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53007.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,99.6839,28.5757,437.553,321.444,4.9,6.26716,186.485,3.99029,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51056.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,101.934,27.7508,439.107,404.66,4.9,37.959,219.162,4.28754,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53003.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,98.685,28.7346,455.309,610.507,4.9,353.698,173.47,4.10921,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51046.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,99.2872,28.8089,460.784,458.083,4.9,1.10697,181.148,4.23203,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51053.01.BHZ,25to20,2012-09-11,03:21:31.81,99.1961,24.651,100.859,28.5401,461.623,373.423,4.9,20.6611,201.402,3.72743,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.51051.02.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,101.637,28.3048,472.3,267.287,4.9,30.4777,211.561,4.10348,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53002.01.BHZ,25to20,2012-09-11,03:21:31.82,99.1961,24.651,99.0228,28.9519,476.856,214.16,4.9,357.968,177.89,4.03231,14,MS,4.9,188,48,-105,30,44,-74,29,79,289,2,198,11,,,CAP
X1.53031.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,100.252,26.1294,315.495,176.309,4.4,3.4636,183.543,3.85485,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53145.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,101.081,26.0078,318.608,91.8674,4.4,18.6919,199.115,3.67135,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53032.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,99.43,26.204,329.421,226.05,4.4,348.949,168.686,4.22798,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53059.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,100.596,26.2944,337.54,73.1255,4.4,9.10385,189.327,3.39715,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53030.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,100.17,26.36,340.631,90.3063,4.4,1.82284,181.868,3.78203,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53146.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,101.654,26.0612,347.039,161.17,4.4,27.3473,208.009,4.0719,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53144.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,101.19,26.3549,358.518,67.7922,4.4,18.3219,198.793,3.26498,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53027.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,98.8863,26.3578,360.351,185.879,4.4,340.993,160.502,4.10318,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53058.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,100.493,26.5426,363.309,80.8606,4.4,6.80145,186.982,4.01841,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53021.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,98.8986,26.6923,395.109,188.348,4.4,342.956,162.467,4.17608,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
X1.53022.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,99.3807,26.8658,402.398,244.977,4.4,350.314,170.027,4.27477,14,MS,4.2,290,87,-171,200,81,-3,155,8,64,4,308,81,,,CAP
